"","year","month","UF","nconcep","nconcep_educ_low","nconcep_educ_high","nconcep_age_young","nconcep_age_old","nfetal","nfetal_educ_low","nfetal_educ_high","nfetal_age_young","nfetal_age_old","totalconcep","totalconcep_educ_low","totalconcep_educ_high","totalconcep_age_young","totalconcep_age_old"
"485",2020,4,"SP",41554,6110,35444,13900,27654,318,0,0,0,0,41872,6110,35444,13900,27654
"486",2020,4,"TO",1682,364,1318,740,942,16,0,0,0,0,1698,364,1318,740,942
"487",2020,5,"AC",1145,509,636,590,555,10,0,0,0,0,1155,509,636,590,555
"488",2020,5,"AL",3880,1643,2237,1914,1966,31,0,0,0,0,3911,1643,2237,1914,1966
"489",2020,5,"AM",6380,2122,4258,3265,3115,90,0,0,0,0,6470,2122,4258,3265,3115
"490",2020,5,"AP",1168,386,782,573,595,10,0,0,0,0,1178,386,782,573,595
"491",2020,5,"BA",14288,4461,9827,5774,8514,196,0,0,0,0,14484,4461,9827,5774,8514
"492",2020,5,"CE",8683,2475,6208,3483,5200,91,0,0,0,0,8774,2475,6208,3483,5200
"493",2020,5,"DF",3156,517,2639,930,2226,30,0,0,0,0,3186,517,2639,930,2226
"494",2020,5,"ES",4562,1210,3352,1662,2900,53,0,0,0,0,4615,1210,3352,1662,2900
"495",2020,5,"GO",7679,1520,6159,2937,4742,61,0,0,0,0,7740,1520,6159,2937,4742
"496",2020,5,"MA",7214,2423,4791,3655,3559,87,0,0,0,0,7301,2423,4791,3655,3559
"497",2020,5,"MG",21128,4335,16793,7362,13766,186,0,0,0,0,21314,4335,16793,7362,13766
"498",2020,5,"MS",3836,1150,2686,1582,2254,35,0,0,0,0,3871,1150,2686,1582,2254
"499",2020,5,"MT",4687,848,3839,1980,2707,33,0,0,0,0,4720,848,3839,1980,2707
"500",2020,5,"PA",9606,3743,5863,5039,4567,93,0,0,0,0,9699,3743,5863,5039,4567
"501",2020,5,"PB",4523,1589,2934,1880,2643,46,0,0,0,0,4569,1589,2934,1880,2643
"502",2020,5,"PE",10036,3318,6718,4423,5613,85,0,0,0,0,10121,3318,6718,4423,5613
"503",2020,5,"PI",3398,1086,2312,1514,1884,29,0,0,0,0,3427,1086,2312,1514,1884
"504",2020,5,"PR",12697,2799,9898,4474,8223,87,0,0,0,0,12784,2799,9898,4474,8223
"505",2020,5,"RJ",16236,3981,12255,6333,9903,190,0,0,0,0,16426,3981,12255,6333,9903
"506",2020,5,"RN",3451,1138,2313,1338,2113,28,0,0,0,0,3479,1138,2313,1338,2113
"507",2020,5,"RO",1975,542,1433,887,1088,18,0,0,0,0,1993,542,1433,887,1088
"508",2020,5,"RR",1043,399,644,529,514,13,0,0,0,0,1056,399,644,529,514
"509",2020,5,"RS",11221,3047,8174,3750,7471,75,0,0,0,0,11296,3047,8174,3750,7471
"510",2020,5,"SC",8191,1807,6384,2722,5469,68,0,0,0,0,8259,1807,6384,2722,5469
"511",2020,5,"SE",2476,967,1509,1034,1442,31,0,0,0,0,2507,967,1509,1034,1442
"512",2020,5,"SP",46210,6762,39448,15136,31074,365,0,0,0,0,46575,6762,39448,15136,31074
"513",2020,5,"TO",1791,385,1406,787,1004,24,0,0,0,0,1815,385,1406,787,1004
"514",2020,6,"AC",1258,528,730,631,627,16,0,0,0,0,1274,528,730,631,627
"515",2020,6,"AL",4130,1713,2417,1981,2149,36,0,0,0,0,4166,1713,2417,1981,2149
"516",2020,6,"AM",6408,2101,4307,3278,3130,80,0,0,0,0,6488,2101,4307,3278,3130
"517",2020,6,"AP",1237,439,798,564,673,15,0,0,0,0,1252,439,798,564,673
"518",2020,6,"BA",14879,4684,10195,6054,8825,176,0,0,0,0,15055,4684,10195,6054,8825
"519",2020,6,"CE",9269,2702,6567,3588,5681,103,0,0,0,0,9372,2702,6567,3588,5681
"520",2020,6,"DF",3367,548,2819,968,2399,26,0,0,0,0,3393,548,2819,968,2399
"521",2020,6,"ES",4660,1165,3495,1715,2945,30,0,0,0,0,4690,1165,3495,1715,2945
"522",2020,6,"GO",8119,1469,6650,3139,4980,76,0,0,0,0,8195,1469,6650,3139,4980
"523",2020,6,"MA",7986,2646,5340,4050,3936,89,0,0,0,0,8075,2646,5340,4050,3936
"524",2020,6,"MG",21613,4299,17314,7301,14312,216,0,0,0,0,21829,4299,17314,7301,14312
"525",2020,6,"MS",3771,1113,2658,1578,2193,44,0,0,0,0,3815,1113,2658,1578,2193
"526",2020,6,"MT",4949,903,4046,2056,2893,46,0,0,0,0,4995,903,4046,2056,2893
"527",2020,6,"PA",10458,3965,6493,5369,5089,121,0,0,0,0,10579,3965,6493,5369,5089
"528",2020,6,"PB",4860,1635,3225,1945,2915,46,0,0,0,0,4906,1635,3225,1945,2915
"529",2020,6,"PE",10717,3413,7304,4552,6165,92,0,0,0,0,10809,3413,7304,4552,6165
"530",2020,6,"PI",3588,1211,2377,1548,2040,32,0,0,0,0,3620,1211,2377,1548,2040
"531",2020,6,"PR",12523,2714,9809,4365,8158,98,0,0,0,0,12621,2714,9809,4365,8158
"532",2020,6,"RJ",16215,3771,12444,6169,10046,187,0,0,0,0,16402,3771,12444,6169,10046
"533",2020,6,"RN",3563,1171,2392,1398,2165,44,0,0,0,0,3607,1171,2392,1398,2165
"534",2020,6,"RO",2105,596,1509,957,1148,18,0,0,0,0,2123,596,1509,957,1148
"535",2020,6,"RR",1117,384,733,567,550,8,0,0,0,0,1125,384,733,567,550
"536",2020,6,"RS",11230,2944,8286,3636,7594,85,0,0,0,0,11315,2944,8286,3636,7594
"537",2020,6,"SC",8256,1697,6559,2613,5643,62,0,0,0,0,8318,1697,6559,2613,5643
"538",2020,6,"SE",2721,1009,1712,1149,1572,20,0,0,0,0,2741,1009,1712,1149,1572
"539",2020,6,"SP",46818,6750,40068,14978,31840,326,0,0,0,0,47144,6750,40068,14978,31840
"540",2020,6,"TO",1949,407,1542,849,1100,16,0,0,0,0,1965,407,1542,849,1100
"541",2020,7,"AC",1242,502,740,632,610,16,0,0,0,0,1258,502,740,632,610
"542",2020,7,"AL",4288,1734,2554,2064,2224,38,0,0,0,0,4326,1734,2554,2064,2224
"543",2020,7,"AM",6457,2108,4349,3224,3233,79,0,0,0,0,6536,2108,4349,3224,3233
"544",2020,7,"AP",1179,412,767,561,618,21,0,0,0,0,1200,412,767,561,618
"545",2020,7,"BA",15039,4672,10367,6062,8977,213,0,0,0,0,15252,4672,10367,6062,8977
"546",2020,7,"CE",9732,2659,7073,3743,5989,90,0,0,0,0,9822,2659,7073,3743,5989
"547",2020,7,"DF",3241,493,2748,938,2303,23,0,0,0,0,3264,493,2748,938,2303
"548",2020,7,"ES",4653,1202,3451,1642,3011,37,0,0,0,0,4690,1202,3451,1642,3011
"549",2020,7,"GO",8102,1513,6589,3044,5058,75,0,0,0,0,8177,1513,6589,3044,5058
"550",2020,7,"MA",8386,2749,5637,4267,4119,96,0,0,0,0,8482,2749,5637,4267,4119
"551",2020,7,"MG",21386,4167,17219,7073,14313,186,0,0,0,0,21572,4167,17219,7073,14313
"552",2020,7,"MS",3797,1111,2686,1500,2297,29,0,0,0,0,3826,1111,2686,1500,2297
"553",2020,7,"MT",4954,854,4100,2171,2783,52,0,0,0,0,5006,854,4100,2171,2783
"554",2020,7,"PA",10588,3827,6761,5425,5163,130,0,0,0,0,10718,3827,6761,5425,5163
"555",2020,7,"PB",4866,1634,3232,1921,2945,42,0,0,0,0,4908,1634,3232,1921,2945
"556",2020,7,"PE",11044,3493,7551,4699,6345,109,0,0,0,0,11153,3493,7551,4699,6345
"557",2020,7,"PI",3775,1179,2596,1660,2115,39,0,0,0,0,3814,1179,2596,1660,2115
"558",2020,7,"PR",12493,2706,9787,4296,8197,101,0,0,0,0,12594,2706,9787,4296,8197
"559",2020,7,"RJ",16597,3908,12689,6202,10395,201,0,0,0,0,16798,3908,12689,6202,10395
"560",2020,7,"RN",3915,1314,2601,1470,2445,45,0,0,0,0,3960,1314,2601,1470,2445
"561",2020,7,"RO",2047,541,1506,894,1153,17,0,0,0,0,2064,541,1506,894,1153
"562",2020,7,"RR",1119,369,750,563,556,13,0,0,0,0,1132,369,750,563,556
"563",2020,7,"RS",11022,2922,8100,3490,7532,72,0,0,0,0,11094,2922,8100,3490,7532
"564",2020,7,"SC",8034,1679,6355,2584,5450,42,0,0,0,0,8076,1679,6355,2584,5450
"565",2020,7,"SE",2724,1102,1622,1133,1591,34,0,0,0,0,2758,1102,1622,1133,1591
"566",2020,7,"SP",46929,6664,40265,14958,31971,373,0,0,0,0,47302,6664,40265,14958,31971
"567",2020,7,"TO",2091,484,1607,964,1127,31,0,0,0,0,2122,484,1607,964,1127
"568",2021,1,"AC",1157,467,690,572,585,7,0,0,0,0,1164,467,690,572,585
"569",2021,1,"AL",3764,1319,2445,1770,1994,38,0,0,0,0,3802,1319,2445,1770,1994
"570",2021,1,"AM",6408,2051,4357,3259,3149,69,0,0,0,0,6477,2051,4357,3259,3149
"571",2021,1,"AP",1259,407,852,600,659,11,0,0,0,0,1270,407,852,600,659
"572",2021,1,"BA",13584,3955,9629,5297,8287,187,0,0,0,0,13771,3955,9629,5297,8287
"573",2021,1,"CE",9121,2341,6780,3433,5688,96,0,0,0,0,9217,2341,6780,3433,5688
"574",2021,1,"DF",3043,463,2580,814,2229,26,0,0,0,0,3069,463,2580,814,2229
"575",2021,1,"ES",4353,1075,3278,1482,2871,38,0,0,0,0,4391,1075,3278,1482,2871
"576",2021,1,"GO",7336,1233,6103,2805,4531,67,0,0,0,0,7403,1233,6103,2805,4531
"577",2021,1,"MA",8631,2739,5892,4248,4383,90,0,0,0,0,8721,2739,5892,4248,4383
"578",2021,1,"MG",18553,3379,15174,6127,12426,157,0,0,0,0,18710,3379,15174,6127,12426
"579",2021,1,"MS",3233,884,2349,1269,1964,25,0,0,0,0,3258,884,2349,1269,1964
"580",2021,1,"MT",4504,750,3754,1857,2647,43,0,0,0,0,4547,750,3754,1857,2647
"581",2021,1,"PA",11144,3991,7153,5652,5492,126,0,0,0,0,11270,3991,7153,5652,5492
"582",2021,1,"PB",4606,1491,3115,1820,2786,36,0,0,0,0,4642,1491,3115,1820,2786
"583",2021,1,"PE",10228,2925,7303,4295,5933,103,0,0,0,0,10331,2925,7303,4295,5933
"584",2021,1,"PI",3788,1046,2742,1679,2109,40,0,0,0,0,3828,1046,2742,1679,2109
"585",2021,1,"PR",10607,2177,8430,3736,6871,81,0,0,0,0,10688,2177,8430,3736,6871
"586",2021,1,"RJ",13529,2911,10618,4792,8737,153,0,0,0,0,13682,2911,10618,4792,8737
"587",2021,1,"RN",3585,1077,2508,1331,2254,29,0,0,0,0,3614,1077,2508,1331,2254
"588",2021,1,"RO",2050,542,1508,856,1194,17,0,0,0,0,2067,542,1508,856,1194
"589",2021,1,"RR",1150,322,828,563,587,9,0,0,0,0,1159,322,828,563,587
"590",2021,1,"RS",9693,2360,7333,3065,6628,61,0,0,0,0,9754,2360,7333,3065,6628
"591",2021,1,"SC",6782,1365,5417,2113,4669,48,0,0,0,0,6830,1365,5417,2113,4669
"592",2021,1,"SE",2577,922,1655,1059,1518,23,0,0,0,0,2600,922,1655,1059,1518
"593",2021,1,"SP",41586,5474,36112,13019,28567,313,0,0,0,0,41899,5474,36112,13019,28567
"594",2021,1,"TO",1954,382,1572,890,1064,14,0,0,0,0,1968,382,1572,890,1064
"595",2021,2,"AC",959,356,603,471,488,7,0,0,0,0,966,356,603,471,488
"596",2021,2,"AL",2851,1055,1796,1363,1488,23,0,0,0,0,2874,1055,1796,1363,1488
"597",2021,2,"AM",4621,1559,3062,2449,2172,62,0,0,0,0,4683,1559,3062,2449,2172
"598",2021,2,"AP",1215,402,813,556,659,24,0,0,0,0,1239,402,813,556,659
"599",2021,2,"BA",11446,3338,8108,4570,6876,179,0,0,0,0,11625,3338,8108,4570,6876
"600",2021,2,"CE",7590,2027,5563,2961,4629,94,0,0,0,0,7684,2027,5563,2961,4629
"601",2021,2,"DF",2379,412,1967,737,1642,20,0,0,0,0,2399,412,1967,737,1642
"602",2021,2,"ES",3724,887,2837,1318,2406,29,0,0,0,0,3753,887,2837,1318,2406
"603",2021,2,"GO",6682,1225,5457,2564,4118,55,0,0,0,0,6737,1225,5457,2564,4118
"604",2021,2,"MA",7111,2178,4933,3579,3532,91,0,0,0,0,7202,2178,4933,3579,3532
"605",2021,2,"MG",15562,2828,12734,5206,10356,134,0,0,0,0,15696,2828,12734,5206,10356
"606",2021,2,"MS",2892,757,2135,1112,1780,45,0,0,0,0,2937,757,2135,1112,1780
"607",2021,2,"MT",3936,761,3175,1586,2350,41,0,0,0,0,3977,761,3175,1586,2350
"608",2021,2,"PA",9862,3445,6417,4839,5023,107,0,0,0,0,9969,3445,6417,4839,5023
"609",2021,2,"PB",3818,1208,2610,1510,2308,44,0,0,0,0,3862,1208,2610,1510,2308
"610",2021,2,"PE",8615,2512,6103,3551,5064,80,0,0,0,0,8695,2512,6103,3551,5064
"611",2021,2,"PI",3378,958,2420,1434,1944,38,0,0,0,0,3416,958,2420,1434,1944
"612",2021,2,"PR",9505,1944,7561,3329,6176,68,0,0,0,0,9573,1944,7561,3329,6176
"613",2021,2,"RJ",10811,2316,8495,3915,6896,154,0,0,0,0,10965,2316,8495,3915,6896
"614",2021,2,"RN",3008,926,2082,1097,1911,22,0,0,0,0,3030,926,2082,1097,1911
"615",2021,2,"RO",1777,481,1296,782,995,13,0,0,0,0,1790,481,1296,782,995
"616",2021,2,"RR",964,264,700,475,489,7,0,0,0,0,971,264,700,475,489
"617",2021,2,"RS",8398,2096,6302,2635,5763,56,0,0,0,0,8454,2096,6302,2635,5763
"618",2021,2,"SC",6047,1241,4806,1977,4070,38,0,0,0,0,6085,1241,4806,1977,4070
"619",2021,2,"SE",2152,759,1393,842,1310,24,0,0,0,0,2176,759,1393,842,1310
"620",2021,2,"SP",37530,4972,32558,11776,25754,276,0,0,0,0,37806,4972,32558,11776,25754
"621",2021,2,"TO",1818,377,1441,819,999,12,0,0,0,0,1830,377,1441,819,999
"622",2021,3,"AC",627,259,368,304,323,8,0,0,0,0,635,259,368,304,323
"623",2021,3,"AL",2064,779,1285,969,1095,33,0,0,0,0,2097,779,1285,969,1095
"624",2021,3,"AM",2687,1034,1653,1489,1198,72,0,0,0,0,2759,1034,1653,1489,1198
"625",2021,3,"AP",957,294,663,438,519,11,0,0,0,0,968,294,663,438,519
"626",2021,3,"BA",9750,2787,6963,3746,6004,154,0,0,0,0,9904,2787,6963,3746,6004
"627",2021,3,"CE",6627,1677,4950,2397,4230,97,0,0,0,0,6724,1677,4950,2397,4230
"628",2021,3,"DF",1728,344,1384,581,1147,22,0,0,0,0,1750,344,1384,581,1147
"629",2021,3,"ES",1826,490,1336,607,1219,39,0,0,0,0,1865,490,1336,607,1219
"630",2021,3,"GO",6353,1175,5178,2388,3965,55,0,0,0,0,6408,1175,5178,2388,3965
"631",2021,3,"MA",6050,1752,4298,2914,3136,71,0,0,0,0,6121,1752,4298,2914,3136
"632",2021,3,"MG",12762,2420,10342,4115,8647,143,0,0,0,0,12905,2420,10342,4115,8647
"633",2021,3,"MS",2877,755,2122,1143,1734,34,0,0,0,0,2911,755,2122,1143,1734
"634",2021,3,"MT",3288,610,2678,1327,1961,31,0,0,0,0,3319,610,2678,1327,1961
"635",2021,3,"PA",8886,3056,5830,4407,4479,102,0,0,0,0,8988,3056,5830,4407,4479
"636",2021,3,"PB",3225,978,2247,1246,1979,30,0,0,0,0,3255,978,2247,1246,1979
"637",2021,3,"PE",6849,1999,4850,2791,4058,111,0,0,0,0,6960,1999,4850,2791,4058
"638",2021,3,"PI",2978,814,2164,1176,1802,39,0,0,0,0,3017,814,2164,1176,1802
"639",2021,3,"PR",8913,1793,7120,3013,5900,72,0,0,0,0,8985,1793,7120,3013,5900
"640",2021,3,"RJ",7385,1553,5832,2518,4867,158,0,0,0,0,7543,1553,5832,2518,4867
"641",2021,3,"RN",2373,696,1677,833,1540,32,0,0,0,0,2405,696,1677,833,1540
"642",2021,3,"RO",1640,462,1178,700,940,23,0,0,0,0,1663,462,1178,700,940
"643",2021,3,"RR",882,259,623,426,456,7,0,0,0,0,889,259,623,426,456
"644",2021,3,"RS",8398,2118,6280,2567,5831,68,0,0,0,0,8466,2118,6280,2567,5831
"645",2021,3,"SC",5424,1126,4298,1819,3605,53,0,0,0,0,5477,1126,4298,1819,3605
"646",2021,3,"SE",1456,484,972,584,872,26,0,0,0,0,1482,484,972,584,872
"647",2021,3,"SP",37412,4919,32493,11691,25721,326,0,0,0,0,37738,4919,32493,11691,25721
"648",2021,3,"TO",1577,302,1275,633,944,20,0,0,0,0,1597,302,1275,633,944
"649",2021,4,"AC",97,42,55,42,55,7,0,0,0,0,104,42,55,42,55
"650",2021,4,"AL",399,161,238,174,225,18,0,0,0,0,417,161,238,174,225
"651",2021,4,"AM",478,185,293,288,190,62,0,0,0,0,540,185,293,288,190
"652",2021,4,"AP",212,55,157,102,110,11,0,0,0,0,223,55,157,102,110
"653",2021,4,"BA",1944,559,1385,735,1209,126,0,0,0,0,2070,559,1385,735,1209
"654",2021,4,"CE",1586,426,1160,520,1066,58,0,0,0,0,1644,426,1160,520,1066
"655",2021,4,"DF",339,80,259,114,225,15,0,0,0,0,354,80,259,114,225
"656",2021,4,"ES",273,84,189,85,188,23,0,0,0,0,296,84,189,85,188
"657",2021,4,"GO",1338,248,1090,472,866,38,0,0,0,0,1376,248,1090,472,866
"658",2021,4,"MA",958,324,634,455,503,61,0,0,0,0,1019,324,634,455,503
"659",2021,4,"MG",2374,487,1887,794,1580,125,0,0,0,0,2499,487,1887,794,1580
"660",2021,4,"MS",611,174,437,257,354,29,0,0,0,0,640,174,437,257,354
"661",2021,4,"MT",719,144,575,295,424,38,0,0,0,0,757,144,575,295,424
"662",2021,4,"PA",1912,694,1218,927,985,93,0,0,0,0,2005,694,1218,927,985
"663",2021,4,"PB",675,236,439,255,420,27,0,0,0,0,702,236,439,255,420
"664",2021,4,"PE",1227,371,856,506,721,74,0,0,0,0,1301,371,856,506,721
"665",2021,4,"PI",523,163,360,201,322,17,0,0,0,0,540,163,360,201,322
"666",2021,4,"PR",1930,403,1527,624,1306,68,0,0,0,0,1998,403,1527,624,1306
"667",2021,4,"RJ",1895,389,1506,617,1278,127,0,0,0,0,2022,389,1506,617,1278
"668",2021,4,"RN",473,145,328,151,322,30,0,0,0,0,503,145,328,151,322
"669",2021,4,"RO",286,69,217,114,172,14,0,0,0,0,300,69,217,114,172
"670",2021,4,"RR",163,44,119,80,83,10,0,0,0,0,173,44,119,80,83
"671",2021,4,"RS",1976,536,1440,566,1410,56,0,0,0,0,2032,536,1440,566,1410
"672",2021,4,"SC",990,221,769,308,682,54,0,0,0,0,1044,221,769,308,682
"673",2021,4,"SE",215,77,138,80,135,17,0,0,0,0,232,77,138,80,135
"674",2021,4,"SP",8512,1272,7240,2511,6001,276,0,0,0,0,8788,1272,7240,2511,6001
"675",2021,4,"TO",358,73,285,146,212,19,0,0,0,0,377,73,285,146,212
"676",2021,5,"AC",17,6,11,9,8,4,0,0,0,0,21,6,11,9,8
"677",2021,5,"AL",60,29,31,32,28,14,0,0,0,0,74,29,31,32,28
"678",2021,5,"AM",63,27,36,37,26,32,0,0,0,0,95,27,36,37,26
"679",2021,5,"AP",29,8,21,14,15,5,0,0,0,0,34,8,21,14,15
"680",2021,5,"BA",271,94,177,96,175,96,0,0,0,0,367,94,177,96,175
"681",2021,5,"CE",215,78,137,89,126,46,0,0,0,0,261,78,137,89,126
"682",2021,5,"DF",63,9,54,23,40,21,0,0,0,0,84,9,54,23,40
"683",2021,5,"ES",54,16,38,19,35,16,0,0,0,0,70,16,38,19,35
"684",2021,5,"GO",160,35,125,64,96,29,0,0,0,0,189,35,125,64,96
"685",2021,5,"MA",152,60,92,75,77,37,0,0,0,0,189,60,92,75,77
"686",2021,5,"MG",338,48,290,119,219,86,0,0,0,0,424,48,290,119,219
"687",2021,5,"MS",105,33,72,58,47,29,0,0,0,0,134,33,72,58,47
"688",2021,5,"MT",79,18,61,41,38,28,0,0,0,0,107,18,61,41,38
"689",2021,5,"PA",283,135,148,155,128,68,0,0,0,0,351,135,148,155,128
"690",2021,5,"PB",77,34,43,32,45,21,0,0,0,0,98,34,43,32,45
"691",2021,5,"PE",179,56,123,89,90,41,0,0,0,0,220,56,123,89,90
"692",2021,5,"PI",52,19,33,23,29,12,0,0,0,0,64,19,33,23,29
"693",2021,5,"PR",230,63,167,93,137,56,0,0,0,0,286,63,167,93,137
"694",2021,5,"RJ",270,72,198,109,161,84,0,0,0,0,354,72,198,109,161
"695",2021,5,"RN",75,18,57,31,44,17,0,0,0,0,92,18,57,31,44
"696",2021,5,"RO",47,12,35,16,31,4,0,0,0,0,51,12,35,16,31
"697",2021,5,"RR",34,10,24,17,17,5,0,0,0,0,39,10,24,17,17
"698",2021,5,"RS",236,61,175,77,159,40,0,0,0,0,276,61,175,77,159
"699",2021,5,"SC",125,26,99,34,91,40,0,0,0,0,165,26,99,34,91
"700",2021,5,"SE",30,11,19,16,14,16,0,0,0,0,46,11,19,16,14
"701",2021,5,"SP",1128,169,959,377,751,212,0,0,0,0,1340,169,959,377,751
"702",2021,5,"TO",45,7,38,21,24,6,0,0,0,0,51,7,38,21,24
"703",2021,6,"AC",2,1,1,0,2,3,0,0,0,0,5,1,1,0,2
"704",2021,6,"AL",25,13,12,17,8,7,0,0,0,0,32,13,12,17,8
"705",2021,6,"AM",15,6,9,12,3,14,0,0,0,0,29,6,9,12,3
"706",2021,6,"AP",6,3,3,3,3,2,0,0,0,0,8,3,3,3,3
"707",2021,6,"BA",80,25,55,36,44,64,0,0,0,0,144,25,55,36,44
"708",2021,6,"CE",72,16,56,32,40,25,0,0,0,0,97,16,56,32,40
"709",2021,6,"DF",15,3,12,6,9,4,0,0,0,0,19,3,12,6,9
"710",2021,6,"ES",8,4,4,4,4,16,0,0,0,0,24,4,4,4,4
"711",2021,6,"GO",56,11,45,21,35,26,0,0,0,0,82,11,45,21,35
"712",2021,6,"MA",27,9,18,16,11,29,0,0,0,0,56,9,18,16,11
"713",2021,6,"MG",108,24,84,32,76,67,0,0,0,0,175,24,84,32,76
"714",2021,6,"MS",18,11,7,8,10,11,0,0,0,0,29,11,7,8,10
"715",2021,6,"MT",15,2,13,6,9,16,0,0,0,0,31,2,13,6,9
"716",2021,6,"PA",74,24,50,33,41,36,0,0,0,0,110,24,50,33,41
"717",2021,6,"PB",28,10,18,13,15,22,0,0,0,0,50,10,18,13,15
"718",2021,6,"PE",52,22,30,24,28,32,0,0,0,0,84,22,30,24,28
"719",2021,6,"PI",16,3,13,5,11,9,0,0,0,0,25,3,13,5,11
"720",2021,6,"PR",70,20,50,25,45,41,0,0,0,0,111,20,50,25,45
"721",2021,6,"RJ",68,14,54,27,41,51,0,0,0,0,119,14,54,27,41
"722",2021,6,"RN",17,4,13,7,10,15,0,0,0,0,32,4,13,7,10
"723",2021,6,"RO",12,2,10,6,6,1,0,0,0,0,13,2,10,6,6
"724",2021,6,"RR",4,0,4,2,2,2,0,0,0,0,6,0,4,2,2
"725",2021,6,"RS",69,19,50,24,45,29,0,0,0,0,98,19,50,24,45
"726",2021,6,"SC",40,10,30,21,19,29,0,0,0,0,69,10,30,21,19
"727",2021,6,"SE",8,1,7,4,4,9,0,0,0,0,17,1,7,4,4
"728",2021,6,"SP",324,42,282,124,200,148,0,0,0,0,472,42,282,124,200
"729",2021,6,"TO",13,3,10,5,8,4,0,0,0,0,17,3,10,5,8
"730",2021,7,"AL",2,1,1,0,2,3,0,0,0,0,5,1,1,0,2
"731",2021,7,"AM",6,3,3,4,2,14,0,0,0,0,20,3,3,4,2
"732",2021,7,"AP",1,0,1,0,1,3,0,0,0,0,4,0,1,0,1
"733",2021,7,"BA",19,11,8,9,10,49,0,0,0,0,68,11,8,9,10
"734",2021,7,"CE",23,7,16,12,11,13,0,0,0,0,36,7,16,12,11
"735",2021,7,"DF",9,2,7,4,5,3,0,0,0,0,12,2,7,4,5
"736",2021,7,"ES",2,1,1,0,2,3,0,0,0,0,5,1,1,0,2
"737",2021,7,"GO",13,4,9,4,9,12,0,0,0,0,25,4,9,4,9
"738",2021,7,"MA",9,2,7,3,6,10,0,0,0,0,19,2,7,3,6
"739",2021,7,"MG",31,8,23,15,16,29,0,0,0,0,60,8,23,15,16
"740",2021,7,"MS",6,2,4,3,3,2,0,0,0,0,8,2,4,3,3
"741",2021,7,"MT",6,1,5,4,2,9,0,0,0,0,15,1,5,4,2
"742",2021,7,"PA",17,6,11,10,7,22,0,0,0,0,39,6,11,10,7
"743",2021,7,"PB",2,1,1,1,1,9,0,0,0,0,11,1,1,1,1
"744",2021,7,"PE",7,2,5,3,4,13,0,0,0,0,20,2,5,3,4
"745",2021,7,"PI",5,1,4,2,3,2,0,0,0,0,7,1,4,2,3
"746",2021,7,"PR",15,7,8,7,8,11,0,0,0,0,26,7,8,7,8
"747",2021,7,"RJ",17,4,13,13,4,20,0,0,0,0,37,4,13,13,4
"748",2021,7,"RN",10,5,5,7,3,7,0,0,0,0,17,5,5,7,3
"749",2021,7,"RR",1,0,1,1,0,0,0,0,0,0,1,0,1,1,0
"750",2021,7,"RS",15,5,10,6,9,11,0,0,0,0,26,5,10,6,9
"751",2021,7,"SC",14,4,10,6,8,8,0,0,0,0,22,4,10,6,8
"752",2021,7,"SE",4,1,3,2,2,6,0,0,0,0,10,1,3,2,2
"753",2021,7,"SP",102,12,90,29,73,84,0,0,0,0,186,12,90,29,73
"754",2021,7,"TO",6,0,6,4,2,2,0,0,0,0,8,0,6,4,2
